DOC_ID	Dialect	Title	Author	Link
00464	GA	لا تلوموني ترى حظي سبت همومي	كاتب - 00464	http://up.graaam.com/forums/555250/01295038097.doc
00465	SA	بعثة ألمانيا	ملاك الشوق	http://up.graaam.com/forums/555250/01295033365.doc
00466	SA	كرهتك في لحظة و حبيتك العمر كله	قبيلية و النعم	http://up.graaam.com/forums/555250/01295037844.doc
00467	MSA	عهد الطفولة	همس المساء	http://up.graaam.com/forums/555250/11295034805.doc
00468	MSA	إذا وجد الأمل وجدت الحياة	الملك السابع	http://up.graaam.com/forums/555250/01295033024.doc
00469	SA	أقسى ألم لا صرت با الحيل مجروح من شخص حالفن ما يجي منه زله	ندو الأحمري	http://up.graaam.com/forums/555250/11295033024.doc
00470	GA	زمن البويات	bnt el gbayl	http://up.graaam.com/forums/555250/11295033365.doc
00471	SA	توصي شي أنا بكره مسافر	بسمة ألم $/$ بسمة أمل $/همس المشاعر	http://up.graaam.com/forums/555250/01295033702.doc
00472	SA	يا بحر بسألك ليه أمواجك الليلة تعاني ?	هنوفه..~	http://up.graaam.com/forums/555250/21295038097.doc
00473	SA	إيه أحبك مو لازم تصدقني , إيه أبيك و ذبحني الشوق بغيابك	مفأإهيم أإلخجل	http://up.graaam.com/forums/555250/21295033024.doc
00474	SA	مجرد رجة مراهقين	خيال رايق	http://up.graaam.com/forums/555250/11295038097.doc
00475	SA	ضحكت وقالت له:قديمه	كاتب - 00475	http://up.graaam.com/forums/555250/01295034805.doc
00476	SA	ملف - 00476	عاشقه محى عنوانها الزمان	http://up.graaam.com/forums/353459/01295691075.doc
00477	KW	ملف - 00477	أحلاهم وأتحداهم	http://up.graaam.com/forums/353459/01295514873.doc
00478	KW	ملف - 00478	أحلاهم وأتحداهم	http://up.graaam.com/forums/353459/11295514873.doc
00479	KW	ملف - 00479	الريان/صمونة	http://up.graaam.com/forums/353459/01295473631.doc
00480	SA	أحبك لعن ابو حظ جمعني فيك	حكايه روح مجنونه	http://up.graaam.com/forums/353459/01295471613.doc
00481	SA	بقايا أنثى	سماء الامل	http://up.graaam.com/forums/555250/01295888175.doc
00482	KW	أول مره تحب يا ألبي	أمووورة	http://up.graaam.com/forums/555250/11295886867.doc
00483	MSA	سأتمسك بها	مشآعر طفلة	http://up.graaam.com/forums/555250/11295890900.doc
00484	AE	تحياتي لمن دمر حياتي	a7la nano	http://up.graaam.com/forums/555250/01295888562.doc
00485	MSA	البركين	عبدالله سعيد باقلاقل/النكنك	http://up.graaam.com/forums/555250/01295897235.doc
00486	SA	حسبت إني بعد فرقاك راح أهوى غصب و أنساك	اميرة الشوق	http://up.graaam.com/forums/555250/01295889629.doc
00487	GA	حطيتك في راسي و حلفت أجيبك	Miss.Nno	http://up.graaam.com/forums/555250/01295890900.doc
00488	GA	شغب في مدارس الرس	آخفيي نينيي~/H.m	http://up.graaam.com/forums/555250/21295890900.doc
00489	SA	آه يا دنيا	آحاسيس مبعثره	http://up.graaam.com/forums/555250/01295886867.doc
00490	SA	أسطورة القسوه والحب أذا هذا معي طبعك أجل وش حال اغرابك	unique ksa	http://up.graaam.com/forums/353459/01295992354.doc
00491	SA	أسطورة القسوه والحب أذا هذا معي طبعك أجل وش حال اغرابك	unique ksa	http://up.graaam.com/forums/353459/11295992354.doc
00492	SA	كل يوم لك حال جديد .. مره قريب و مره بعيد	ملح الحياة وسكرها	http://up.graaam.com/forums/555250/01296044312.doc
00493	SA	كل يوم لك حال جديد .. مره قريب و مره بعيد	ملح الحياة وسكرها	http://up.graaam.com/forums/555250/01296044680.doc
00494	AE	يزيد بي الصوع بذكرى كنت بها المنهاني	أكبر طاف	http://up.graaam.com/forums/353459/01296608614.doc
00495	SA	طمني يا خالد عليك من لهفتي ودي أجيك	قصة أميرة	http://up.graaam.com/forums/555250/01297123184.doc
00496	OM	شوفوا الزمن كيف قاسي مخلي راسه براسي	الشوق ذبحني	http://up.graaam.com/forums/555250/01297712974.doc
00497	SA	أضمك وين من حسادي و أحميك حبيبي بقلبي لو بعيوني أخليك	جولي	http://up.graaam.com/forums/353459/01297656333.doc
00498	SA	أضمك وين من حسادي و أحميك حبيبي بقلبي لو بعيوني أخليك	جولي	http://up.graaam.com/forums/353459/11297656333.doc
00499	SA	الدنيا مشاغل وحبك وحده شغلني	كاتب - 00499	http://up.graaam.com/forums/353459/21297656333.doc
00500	GA	الورطة	عروسة السماء	http://up.graaam.com/forums/353459/01297658483.doc
00501	SA	إنها عيونك التي لا تخون	ألحان الناي	http://up.graaam.com/forums/353459/11297658483.doc
00502	SA	تؤام روحي تعاني جروحي	كحيلة بكاها	http://up.graaam.com/forums/353459/21297658483.doc
00503	SA	كيف اعيش	صغيره ع الدلع	http://up.graaam.com/forums/353459/01297963919.doc
00504	SA	وردة حمراء و لكن ذابلة	دلوعة ابوها	http://up.graaam.com/forums/353459/11297963919.doc
00505	SA	يا ناس حبايبي نسوني	sheko	http://up.graaam.com/forums/353459/21297963919.doc
00506	KW	يآ قلب آرجوك لآ عاد ترغمني على حب جديد وفيه توهمني	miss sun	http://up.graaam.com/forums/353459/01297978266.doc
00507	SA	يا خاطفي وين ألقى عزتي في زمان المذله	زهور حسين	http://up.graaam.com/forums/353459/01297983858.doc
00508	SA	يا خاطفي وين القى عزتي في زمان المذلة	زهور حسين	http://up.graaam.com/forums/353459/11297983858.doc
00509	SA	يا خاطفي وين القى عزتي في زمان المذلة	زهور حسين	http://up.graaam.com/forums/353459/21297983608.doc
00510	SA	يا خاطفي وين القى عزتي في زمان المذلة	زهور حسين	http://up.graaam.com/forums/353459/21297983858.doc
00511	SA	بسمة قدر جمعتنا و حقد البشر فرقنا	رواندا	http://up.graaam.com/forums/353459/01298172016.doc
00512	SA	يا يمه حبيته قلبي تعلق فيه زفوني لبيته	مجنونه حبي	http://up.graaam.com/forums/353459/21298172016.doc
00513	SA	إلا فراقك	 h.m	http://up.graaam.com/forums/353459/01298171967.doc
00514	GA	انت قلبي وانا احبك	كاتب - 00514	http://up.graaam.com/forums/353459/21298171967.doc
00515	SA	الورطة 2	البرق الرومانسي	http://up.graaam.com/forums/353459/11298171967.doc
00516	SA	جرحي عميق و قلبي في دمه غريق	لهفه بجنون	http://up.graaam.com/forums/353459/11298172016.doc
00517	SA	احبك بسكات	الانسه فراوله	http://up.graaam.com/forums/353459/01298338832.doc
00518	KW	حقوق العشق محفوظة	قروب دروب المحبه (مهجه فهد + يسرا محمد)	http://up.graaam.com/forums/353459/11298338832.doc
00519	SA	و إن جيتي عالعناد ترى فيه محد مثلي	صاحية لهم	http://up.graaam.com/forums/555250/01298763422.doc
00520	KW	معاناة الشباب	حمود الشمري	http://up.graaam.com/forums/353459/01298343923.doc
00521	SA	شامخة و بنت رجال و جاء من يغلبني	قلب امي وروحها	http://up.graaam.com/forums/353459/01299111694.doc
00522	SA	غفلتي دفعتني حياتي	الجوري	http://up.graaam.com/forums/353459/01298873068.doc
00523	SA	حبيب الحب : خالد و نوره	منيرة خالد	http://up.graaam.com/forums/353459/21299115840.doc
00524	SA	مع غروب الشمس لا يغرب الحب	خيال الواقع	http://up.graaam.com/forums/353459/01299116521.doc
00525	SA	الحب المتأخر	عايشة بغدر الزمن	http://up.graaam.com/forums/353459/11299116521.doc
00526	KW	ملف - 00526	أقحوان	http://up.graaam.com/forums/353459/21299116521.doc
00527	KW	اهلي كلهم بمريكا وانا بقيت هنا وحدي	عزة نفس + بدون ضمير + ملكة الاحساس	http://up.graaam.com/forums/353459/11298871144.doc
00528	SA	أنا أطري على بالك كثر ما إنت تطري	Queen of night	http://up.graaam.com/forums/353459/01299115840.doc
00529	SA	وإن جيتي عالعناد ترى فيه محد مثلي	صاحية لهم	http://up.graaam.com/forums/353459/01298871599.doc
00530	SA	وإن جيتي عالعناد ترى فيه محد مثلي	صاحية لهم	http://up.graaam.com/forums/353459/11298871599.doc
00531	SA	ياحلمي الي طول عمري أتبعك	منبع الأنوثة	http://up.graaam.com/forums/353459/01299732176.doc
00533	GA	أنين , كره , إنتقام , حب ,نهاية مجهولة لعبة الشطرنج	قلب امي وروحها	http://up.graaam.com/forums/353459/01299649477.doc
00534	GA	حبيبي مغرور و أعشقه لحد الجنون	لفانتا	http://up.graaam.com/forums/353459/21299632860.doc
00535	GA	يعرف نقطة ضعفي حبي له	حب بابي	http://up.graaam.com/forums/353459/01299995161.doc
00536	MSA	لورا والدوق الاسباني	كاتب - 00536	http://up.graaam.com/forums/353459/01299818347.doc
00537	GA	حلم الطفولة	لا ارى عيبا كوني معاق	http://up.graaam.com/forums/353459/01299815608.doc
00538	MSA	عندما تنحني الجبال	بلومي	http://up.graaam.com/forums/353459/11299815608.doc
00539	SA	لازم تذوق الذل وتعيش مكسور هذا وعد مني مادمت انا حي	كبريآء	http://up.graaam.com/forums/353459/21299815608.doc
00540	GA	بضمك ضمة التايه عن العالم و هو غفيان	كاتب - 00540	http://up.graaam.com/forums/353459/01300146480.doc
00541	SA	حبي لها خلقه الله كبير	روكا موكا	http://up.graaam.com/forums/353459/01300141056.doc
00542	AE	كل الخلايق فوجودك و لا شي	دمعه	http://up.graaam.com/forums/353459/21300347197.doc
00543	MSA	أمجد و ميادة	خالد أبو الشامات	http://up.graaam.com/forums/353459/01300347197.doc
00544	KW	ضمني بإحساس تكفى يا حنون وأروني من فيض حبك والحنان	رصيف الذكريات	http://up.graaam.com/forums/353459/11300347197.doc
00545	SA	حبي الاول والاخير	كاتب - 00545	http://up.graaam.com/forums/353459/01300643241.doc
00546	SA	بنات خالات دجه رجه	بحار الصمت	http://up.graaam.com/forums/353459/01300607397.doc
00547	SA	لمسة عذااب	كاتب - 00547	http://up.graaam.com/forums/353459/01300609641.doc
00548	SA	لمسة عذااب	كاتب - 00547	http://up.graaam.com/forums/353459/11300609641.doc
00549	SA	طلع الغالي ولد خالي	خارج نطاق التغطيه	http://up.graaam.com/forums/353459/01300788075.doc
00550	AE	صفحات مما كان وكان	ام وسن	http://up.graaam.com/forums/353459/01300903580.doc
00551	AE	صفحات مما كان وكان	ام وسن	http://up.graaam.com/forums/353459/11300903580.doc
00552	SA	باعوني برخيص	كاتب - 00552	http://up.graaam.com/forums/353459/01301251866.doc
00553	SA	حياتي عذاب 	تكفيني العبرة	http://up.graaam.com/forums/353459/21301509572.doc
00554	KW,SA	سعودية والقلب كويتي	عذاب الوقت	http://up.graaam.com/forums/353459/01301510522.doc
00555	SA	مأساة بلا دموع	نور الزمان	http://up.graaam.com/forums/353459/11301510522.doc
00556	KW	ملف - 00556	كاتب - 00556	http://up.graaam.com/forums/353459/01301511198.doc
00557	SA	ياخوي لاتظلمني	كاتب - 00557	http://up.graaam.com/forums/353459/11301252054.doc
00558	SA	تدري وش هو القرف ? خاين و يحلف بالشر	سيلينا	http://up.graaam.com/forums/353459/01301617733.doc
00559	SA	ما كل جرح يطيب من عذر عادي و ما كل غلطة عذرها اليوم مقبول	همسات قلبي	http://up.graaam.com/forums/353459/11301617733.doc
00560	MSA	أحقاد تحت الرماد	الجنرال	http://up.graaam.com/forums/342465/01301648643.doc
00561	AE	وأنقلبت الموازين	فديت ضحكتي	http://up.graaam.com/forums/353459/01301701591.doc
00562	SA	المشاغبين الخمسه	كاتب - 00562	http://up.graaam.com/forums/353459/01301874153.doc
00563	MSA	زوجة رجل مشغول	دانة	http://up.graaam.com/forums/353459/11301874153.doc
00564	MSA	قربك مني يبعثرني و حضنك لي كل الدفا و ما يمسح أحزاني إلا انت	ساكورة	http://up.graaam.com/forums/353459/01302067892.doc
00565	MSA	قربك مني بعثرني وحضنك لي كل الدفا وما يمسح احزاني الا انت	ساكورة	http://up.graaam.com/forums/353459/11302067892.doc
00566	SA	تحملت اللي يقولونه وقلت لخاطر عيونه ولا قدر أبد طيبي تفنن هو بتعذيبي	دنيآه دنيآ غيرت حآلي دنيآه دنيآ غيرت حآلي	http://up.graaam.com/forums/353459/01301879905.doc
00567	SA	تحملت اللي يقولونه وقلت لخاطر عيونه ولا قدر أبد طيبي تفنن هو بتعذيبي	دنيآه دنيآ غيرت حآلي دنيآه دنيآ غيرت حآلي	http://up.graaam.com/forums/353459/11301879905.doc
00568	SA	أبي حبك معي يكبر	عاشقة الزهراني	http://up.graaam.com/forums/353459/01303671182.doc
00569	SA	وش الله مكلفني بحبن تاليه فراق	انجال	http://up.graaam.com/forums/353459/01303672700.doc
00570	SA	وش مكلفني بحبن تاليه فراق	انجال	http://up.graaam.com/forums/353459/11303672700.doc
00571	KW	فاقده غالي	صوت الألم	http://up.graaam.com/forums/353459/11303584124.doc
00572	GA	الحب ما يرحم سلاطين و ملوك كيف يرحمني و أنا إنسان عادي	أسيرة الغربية	http://up.graaam.com/forums/353459/01303584124.doc
00573	SA	اسمحيلي من النظره الأولى اوصلك احساسي فيكي وكوني ام اولادي	لفانتا	http://up.graaam.com/forums/353459/01303490022.doc
00574	SA	رماني وقال ما أبيها	امبراطورة الانوثة	http://up.graaam.com/forums/353459/01302681041.doc
00575	SA	رماني وقال ما ابيها	امبراطورة الانوثة	http://up.graaam.com/forums/353459/11302681041.doc
00576	SA	عشقي لك بجنون أحبك يلقلب الحنو	انا انثى	http://up.graaam.com/forums/353459/01302413247.doc
00577	SA	ساره وصراع الحب	مجهولة في زمن	http://up.graaam.com/forums/353459/11303207144.doc
00578	MSA	القسمة والنصيب .. خيانتي	لا أريد مجاملة ( إرادة الحياة	http://up.graaam.com/forums/342465/01304157491.doc
00579	SA	يعشقني من قلبه هو قال	جنون ورده أو ضيعني غلاك	http://up.graaam.com/forums/555250/01304263589.doc
00580	SA	غرام وأنتقام	نسايم نجد	http://up.graaam.com/forums/555250/01304553359.doc
00581	SA	غرام وأنتقام	نسايم نجد	http://up.graaam.com/forums/555250/01304554657.doc
00582	SA	غرام وأنتقام	نسايم نجد	http://up.graaam.com/forums/555250/01304553950.doc
00583	SA	مجنون زعلاتك	ميلو محمد	http://up.graaam.com/forums/555250/01304441437.doc
00584	SA	أحبيني أحبيني وأذا تركتك أكررهيني بكل مافيني	نرجسيه	http://up.graaam.com/forums/353459/01303948595.doc
00585	SA	أبد مآجيت أبآركلك ولكن جيت بأوصيك علىآ اللي نآوين تدخل بهاليله معذبت	عاشقة القصيد	http://up.graaam.com/forums/353459/01303956235.doc
00586	SA	فرسان على جمر الغضى	وديمة العطا	http://up.graaam.com/forums/342465/01305071850.doc
00587	SA	فرسان على جمر الغضى	وديمة العطا	http://up.graaam.com/forums/342465/11305071850.doc
00588	SA	فرسان على جمر الغضى	وديمة العطا	http://up.graaam.com/forums/342465/21305071850.doc
00589	SA	طبع الحياة حزن وفرح وطبع الورود شوك وزهور	كركر غيرل	http://up.graaam.com/forums/555250/01305544557.doc
00590	GA	خطوات غامضة ( حكايات الماضي )	رعشة شوق	http://up.graaam.com/forums/555250/01305545495.doc
00591	SA	غمض عيونك حبيبي غمض عيونك بقولك شي بس إسمعني بقلب	الريم الدلوعه	http://up.graaam.com/forums/555250/01305546153.doc
00592	SA	في جمالك في دلالك اشهد انك منتي سهله	يارونة غرام	http://up.graaam.com/forums/555250/01305546474.doc
00593	GA	الحديقه السريه	اهتمآم ورده	http://up.graaam.com/forums/555250/01305643495.doc
00594	GA	الحديقة السرية	اهتمآم ورده	http://up.graaam.com/forums/555250/01305643729.doc
00595	MSA	و استيقظت من سباتي ......لأجلهم	لا أريد مجاملة " إرادة الحياة "	http://up.graaam.com/forums/342465/01305586127.doc
00596	SA	حرام احد يحبك	لامل	http://up.graaam.com/forums/555250/01305293528.doc
00597	SA	وين يروح قلبك	مشاعر	http://up.graaam.com/forums/555250/01305294044.doc
00598	GA	غصب عني حبيتها	كاندي شوب	http://up.graaam.com/forums/555250/01305301290.doc
00599	SA	القرار الصعب	كاتب - 00599	http://up.graaam.com/forums/555250/01305295279.doc
00600	SA	غلاك يا شموخ عذب قلب راكان , ليه الصدف تجمعنا	امل	http://up.graaam.com/forums/555250/01305670839.doc
00601	SA	غلاك يا شموخ عذب قلب راكان , ليه الصدف تجمعنا	امل	http://up.graaam.com/forums/555250/01305854778.doc
00602	SA	أجبروني فيك و تحدوني في حبك	خليك على طول فله	http://up.graaam.com/forums/353459/01306598165.doc
00603	OM	بعض العيون حقدها في نظرها	ضمني بين الاهداب	http://up.graaam.com/forums/555250/01307407688.doc
00604	SA	بعض العيون حقدها في نظرها	ضمني بين الاهداب	http://up.graaam.com/forums/555250/01307407979.doc
00605	SA	بعض العيون حقدها في نظرها	ضمني بين الاهداب	http://up.graaam.com/forums/555250/01307408416.doc
00606	AE	ملامح وجهي القديم	حديقة الظلام	http://up.graaam.com/forums/342465/01310122724.doc
00607	KW	كنت تحبني و أنا أحقرك و بعدها عرفت إني أحبك لحد الجنون	شقأإأووه	http://up.graaam.com/forums/555250/11310216548.doc
00608	SA	إنتقام و غرام	بنوته بنكهة الفراوله	http://up.graaam.com/forums/555250/01310215765.doc
00609	AE	قلب طفله	سارونة	http://up.graaam.com/forums/555250/11310215765.doc
00610	SA	أحس بخنجر الألم يسولف للضلوع	7l	http://up.graaam.com/forums/555250/01310216548.doc
00611	SA	صحيح أنا ما عطيتك اللي تتمنينه لكن الله يشهد وشكثر أحبك	احلى كودي	http://up.graaam.com/forums/555250/01310216119.doc
00612	KW	و يبقى خالد	سويت ميمي	http://up.graaam.com/forums/555250/01310444610.doc
00613	SA	قبله من فم الحياة	أرض فارس	http://up.graaam.com/forums/555250/01310443862.doc
00614	SA	أنوثة خيالية بالرغم من الملابس الرجالية	عقد اللؤلؤ المكنون 1	http://up.graaam.com/forums/555250/01310339153.doc
00615	SA	عشقتك من أول نظرة	كاتبة!	http://up.graaam.com/forums/555250/01310443082.doc
00616	SA	هدمت حياتي بيديك وجاي تقول ندمت وش يفيد ندمك	غلا نفسي مكفيني + تؤام روحي(h+s) + بنت السعوديه حلاها غير	http://up.graaam.com/forums/555250/01310441470.doc
00617	SA	هدمت حياتي بيديك وجاي تقول ندمت وش يفيد ندمك	غلا نفسي مكفيني + تؤام روحي(h+s) + بنت السعوديه حلاها غير	http://up.graaam.com/forums/555250/01310441737.doc
00618	SA	أنثرك وأنساك سابع مستحيل مستحيل أعود ثاني لدنيتك!!	غلا نفسي مكفيني	http://up.graaam.com/forums/555250/01310440766.doc
00619	SA	أنثرك وأنساك سابع مستحيل مستحيل أعود ثاني لدنيتك!!	غلا نفسي مكفيني	http://up.graaam.com/forums/555250/01310441286.doc
00620	SA	عيني بعينه والقلوب بعاد	قطرات الندى	http://up.graaam.com/forums/342465/01311724532.doc
00621	AE	همس الموت	لمسة براءة	http://up.graaam.com/forums/342465/01316548159.doc
00622	AE	همس الموت	لمسة براءة	http://up.graaam.com/forums/342465/11316548159.doc
00623	KW	ملف - 00623	حسايف	http://up.graaam.com/forums/291318/01317201302.doc
00624	SA	أنا الضحية ...وأنا الجلاد	عذبة العذوب	http://up.graaam.com/forums/555250/01317347532.doc
00625	SA	أنا الضحية وأنا الجلاد	عذبة العذوب	http://up.graaam.com/forums/555250/01317347655.doc
00626	SA	قل لها المجنون وصاني و هو يعنيك	الشوق هاجسي	http://up.graaam.com/forums/555250/01317348427.doc
00627	SA	عمري ما توقعت إنك تكون لي	شجن الفرح	http://up.graaam.com/forums/555250/01316398186.doc
00628	SA	من أعماق أحضان مجنونة	ملح الحياة وسكرها	http://up.graaam.com/forums/555250/01318857106.doc
00629	SA	من أعماق أحضان مجنونة	ملح الحياة وسكرها	http://up.graaam.com/forums/555250/01318857568.doc
00630	AE	ما ابعد الشتات	لمسة براءة	http://up.graaam.com/forums/342465/01319381051.doc
00631	SA	أفهم ترانا لا يقين لبعضنا كنك نهائي الكأس وأنا هلالي	لاحد يزعل السوري	http://up.graaam.com/forums/555250/01319563276.doc
00632	SA	أبغى تكون إنت داري و أنا دارك و أوعدك ما أخذلك	آوتار الأمل/اذكر الله ياخفوقي	http://up.graaam.com/forums/555250/01318859936.doc
00633	SA	والله إن عذابي عظيم بدونك	على كيييفي	http://up.graaam.com/forums/555250/01319582821.doc
00634	SA	بين الأمل والألم أسطورة	بس أم(g)ل مة	http://up.graaam.com/forums/555250/01308945337.doc
00635	SA	عندما تضئ الشموع بيد الحزن	شمس ورى الغيم	http://up.graaam.com/forums/555250/01305986560.doc
00636	SA	عشر أسباب خلتني أحبك تسع منها مدري ليش و العاشر نسيته معليش	جربت الحب	http://up.graaam.com/forums/555250/01305764423.doc
00637	SA	ماجد تعال أشمك و أضمك ذبحني حيل بعادك	حسايف	http://up.graaam.com/forums/555250/01307312762.doc
00638	SA	صرت أغار أنا منها عليها خطا نفسي وأنا أتحمل خطاها	ليان	http://up.graaam.com/forums/555250/01306412679.doc
00639	SA	يا لبيه يا الدنيا العجيبة	معانده جرووحي	http://up.graaam.com/forums/555250/01305818772.doc
00640	GA	أعشق نقاشه لا شافني أتحدى كلامه و أطيح أنا كلي لا قال مو بكيفك	لأجلك	http://up.graaam.com/forums/555250/01309926192.doc
00641	KW	كل ما جيت ابتدي فيك انتهيت..وكل ما جيت انتهي شفتك بدايه	اوراق خريفية	http://up.graaam.com/forums/555250/01319583373.doc
00642	GA	أعشقه و هو في دنيتي الجنه و صعب أنساه لأني نسيت أنساه	كاريسا	http://up.graaam.com/forums/555250/01308684271.doc
00643	MSA	العروس المتمردة	جوليا جيمس	http://up.graaam.com/forums/555250/01319905874.doc
00644	SA	تحت أمطار الشتاء	دقات	http://up.graaam.com/forums/555250/01319907541.doc
00645	GA	خجولة أمامك	مشاعر	http://up.graaam.com/forums/555250/01319908303.doc
00646	MSA	و دقت الساعة الثامنة	د/ محمد الحضيف	http://up.graaam.com/forums/555250/01319910986.doc
00647	SA	يا راكان ترى مالي مكان في هالدنيا بدونك	جوهنار كول	http://up.graaam.com/forums/555250/11319910986.doc
00648	AE	عودتني كل يوم أسمع أنا صوتك ...عودتني لا ضاق صدري ما تخليني	عذاري العين	http://up.graaam.com/forums/555250/01319909612.doc
00649	SA	شقاوة بنات	يكفيني بالدنيا حنانك	http://up.graaam.com/forums/555250/01319909201.doc
00650	SA	حبيبي أنت نبض قلبي اللي ماينبض الا بهواك	مشاعر انثى	http://up.graaam.com/forums/555250/01319907951.doc
00651	SA	أنا إخترت الفراق و ما دريت إن الفراق وصال أقول إني نسيتك بس مدري كيف توصلني	اشرق بابتسامة	http://up.graaam.com/forums/555250/01318027693.doc
00652	OM	مجرد لقب	عمانيه وافتخر2011	http://up.graaam.com/forums/555250/01319910449.doc
00653	SA	حياتي راح أظل أحبك لأخر ثانية بحياتي	شقاوة	http://up.graaam.com/forums/555250/01319386750.doc
00654	AE	أنا ما أبا ذهب ما أبا ألماس و ما أبا بعد قلبي	أحلى قلم	http://up.graaam.com/forums/555250/01319906061.doc
00655	SA	توأمي لكن انا غير ومالي مثيل وراسي عنيده	قلب امي وروحها	http://up.graaam.com/forums/555250/01319912849.doc
00656	SA	توأمي لكن انا غير ومالي مثيل وراسي عنيده	قلب امي وروحها	http://up.graaam.com/forums/555250/01319913112.doc
00657	SA	أمانة لا تطلع حرارة أنفاسك بحضن غيري	ساندرا  كاس	http://up.graaam.com/forums/555250/01319838331.doc
00658	SA	بصدري ' وجع كنت احسبه نام , يا صدري ..!	وحيدة و اهلي كثيرين	http://up.graaam.com/forums/555250/01313878291.doc
00659	SA	بصدري ' وجع كنت احسبه نام , يا صدري ..!	وحيدة و اهلي كثيرين	http://up.graaam.com/forums/555250/01313878363.doc
00660	SA	بصدري ' وجع كنت احسبه نام , يا صدري ..!	وحيدة و اهلي كثيرين	http://up.graaam.com/forums/555250/01313878463.doc
00661	SA	ليت قلبي مثل الحجر قاسي	حبر قلم	http://up.graaam.com/forums/555250/01320086639.doc
00662	SA	ليت قلبي مثل الحجر قاسي	حبر قلم	http://up.graaam.com/forums/555250/01320087505.doc
00663	SA	فداك قلبي	كاتبة مجهولة	http://up.graaam.com/forums/555250/01320001904.doc
00664	SA	فداك قلبي	كاتبة مجهولة	http://up.graaam.com/forums/555250/01320002181.doc
00665	SA	فداك قلبي	كاتبة مجهولة	http://up.graaam.com/forums/555250/01320002713.doc
00666	SA	فداك قلبي	فداك قلبي	http://up.graaam.com/forums/555250/01320002895.doc
00667	KW	لنحيا الحياة بأمل	لا أريد مجاملة	http://up.graaam.com/forums/342465/01320526490.doc
00668	SA	خنقت الورد يآ يمه وبيدي انكسر ذبلآن	بائعة الورد	http://up.graaam.com/forums/353459/01322030696.doc
00669	SA	خنقت الورد يا يمه وبيدي إنكسر ذبلان	بائعة الورد	http://up.graaam.com/forums/353459/11322030696.doc
00670	SA	خنقت الورد يا يمه وبيدي إنكسر ذبلان	بائعة الورد	http://up.graaam.com/forums/353459/01322030880.doc
00671	SA	اكابر وأقول فراقه عادي وأنا في داخلي أصرخ تكفون جيبوه	اشتقتلك مووت	http://up.graaam.com/forums/353459/01322118324.doc
00672	SA	اكابر وأقول فراقه عادي وأنا في داخلي أصرخ تكفون جيبوه	اشتقتلك مووت	http://up.graaam.com/forums/353459/11322118324.doc
00673	SA	تصدقون زميلتي طلعت ولد	كاتب - 00673	http://up.graaam.com/forums/225340/01322533377.doc
00674	MSA	زمجرة رعود	كاتب - 00674	http://up.graaam.com/forums/342465/01322641302.doc
00675	MSA	شياطين تدوس الأرواح	وردة متألقة	http://up.graaam.com/forums/353459/01322415887.doc
00676	OM	أنا بنت فيني رجوله خلت كل البنات من حولي يستحون	اكوس نونا	http://up.graaam.com/forums/353459/21322982950.doc
00677	AE	الغزال الشمالي	غير معروفة	http://up.graaam.com/forums/353459/11322982950.doc
00678	SA	اشتقت لك حبيبي ضمني لصدرك وقلي احبك	مشاعر انثى	http://up.graaam.com/forums/353459/01322982950.doc
00679	SA	تحياتي لمن دمر حياتي	تحياتي لمن دمر حياتي	http://up.graaam.com/forums/353459/11322983037.doc
00680	MSA	أنفاس الطابق الأخير	القمر كله	http://up.graaam.com/forums/353459/01322983037.doc
00681	AE	له منزلن بآلحيل مرمؤوق , وسط آإلحشآإ بإقصى آلضمآيآ 	ضحية حبيبي	http://up.graaam.com/forums/353459/21322983318.doc
00682	SA	صرخات هادئة	دموع كبريائي	http://up.graaam.com/forums/353459/01322983318.doc
00683	SA	وجهك مو بوجه نعمة في أحد يمتلك القمر و يدعي ربه يرزقه تراب	القمر كله	http://up.graaam.com/forums/353459/21322983360.doc
00684	MSA	وكان اسمها صبح	مغرومه بلا حد	http://up.graaam.com/forums/353459/01322983368.doc
00685	GA	كل بعقله راضي	شفتك بعد غياب	http://up.graaam.com/forums/353459/01323066377.doc
00686	MSA	مسلسل ذو العيون الصغيرة	خيال الخيال	http://up.graaam.com/forums/353459/01322284357.doc
00687	SA	تعلمت أن أحترم مشاعرك لكن لا أثق فيها	الحان الناي	http://up.graaam.com/forums/353459/01323734015.doc
00688	GA	سيدة الحرية	رحيل	http://up.graaam.com/forums/353459/11323734015.doc
00689	SA	أيامنا الحلوة	شبيهة امي	http://up.graaam.com/forums/291318/01323887599.doc
00690	AE	بالهداوه يا دوا المشتاق خذني بالهداوه	كاتب - 00690	http://up.graaam.com/forums/291318/01324212391.doc
00691	GA	تفرقنا سنين وماجمعنا غير الجرح و ليت الجرح بعد قربه تعدانا	لاتغرك الضحكه	http://up.graaam.com/forums/342465/01325003921.doc
00692	SA	أخيرا وجدتك يانصفي	عشقي القصيم	http://up.graaam.com/forums/342465/01324764270.doc
00693	SA	ودي أحطب لك ضلوعي وأدفيك	عطني الأمان بحياتك	http://up.graaam.com/forums/342465/01324939454.doc
00694	SA	سوف تذوقوا فيها نكهة الطرفة, ومرارة الحزن وحلاوة الحب جميعها ممزوجة في كأس واحد	وجع الكلمات	http://up.graaam.com/forums/291318/01324983808.doc
00695	KW	عهدي مع الايام	أحلاهم وأتحداهم	http://up.graaam.com/forums/291318/01325688278.doc
